FIRE_YEAR,Fire_Date,DISCOVERY_TIME,Days_to_extinguish_fire,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,FIPS_CODE,FIPS_NAME
2005,07-29-2005,800,1,800,100,D and above,35.9688,-117.0098,CA,,
2005,07-05-2006,1700,1,1800,2039,D and above,36.0177,-117.0681,CA,,
2005,07-11-2006,1800,2,1900,70,C,36.5558,-117.0508,CA,,
2005,07-20-2006,1930,1,1700,480,D and above,36.0377,-116.6334,CA,,
2005,07-24-2006,1800,4,1800,9280,D and above,36.5558,-117.0517,CA,,
2005,07-25-2006,1900,3,1800,3710,D and above,36.8336,-116.9183,NV,,
2005,08-24-2000,1458,0,1745,0.1,A,34.05001,-116.33414,CA,,
2005,08-24-2000,1458,3,1300,0.1,A,34.05001,-116.05084,CA,,
2005,08-24-2000,1458,,,0.1,A,34.0667,-116.05084,CA,,
2005,09-07-2000,1740,1,24,0.1,A,33.93331,-116.18414,CA,,
2005,07-07-2001,800,0,1700,0.2,A,34.05721,-116.26804,CA,,
2005,08-08-2001,1520,0,1700,0.1,A,34.0756,-116.02193,CA,,
2005,09-02-2001,1606,0,1820,0.1,A,34.06811,-116.13503,CA,,
2005,09-05-2002,1209,2,1730,0.1,A,34.05971,-116.23224,CA,,
2005,09-02-2003,1600,0,1800,0.1,A,34.06781,-116.40394,CA,,
2005,09-03-2003,1415,0,1700,0.2,A,34.02391,-116.31365,CA,,
2005,08-12-2004,1443,0,1540,0.3,B,34.0214,-116.0828,CA,,
2005,08-13-2004,1212,0,1312,0.3,B,34.0517,-116.0294,CA,,
2005,07-22-2005,1622,0,1800,3,B,34.0747,-116.1136,CA,,
2005,07-25-2005,1230,0,1500,0.1,A,34.0058,-116.0936,CA,,
2005,07-29-2005,1753,3,1800,500,D and above,34.6956,-115.9203,CA,,
2005,07-30-2005,1507,0,1700,0.1,A,34.0244,-116.1072,CA,,
2005,08-02-2005,1557,0,1830,2,B,34.0494,-116.6233,CA,,
2005,08-03-2005,1540,0,1605,0.1,A,34.0558,-116.1017,CA,,
2005,09-20-2005,1156,0,1345,0.2,A,33.9742,-116.075,CA,,
2005,07-01-2006,1411,1,1800,740,D and above,33.9986,-116.063,CA,,
2005,07-07-2006,1100,1,1800,150,D and above,33.7942,-116.0386,CA,,
2005,07-07-2006,1434,6,1800,2200,D and above,33.9117,-115.94,CA,,
2005,07-20-2006,1316,3,900,534,D and above,34.0728,-116.3486,CA,,
2005,07-22-2006,1844,10,1800,993,D and above,34.0725,-116.325,CA,,
2005,07-22-2006,1850,0,2026,0.1,A,34.0167,-116.1856,CA,,
2005,09-01-2007,1500,0,1545,0.1,A,34.01636,-116.02785,CA,,
2005,09-29-2008,1651,0,2100,0.3,B,34.060903,-116.3629,CA,,
2005,01-01-2000,1,,,0.1,A,36.7388,-118.687,CA,,
2005,06-27-2000,1000,1,1500,0.5,B,36.93789,-118.79512,CA,,
2005,06-28-2000,1500,,,0.3,B,36.97406,-118.72281,CA,,
2005,08-01-2000,1702,3,1100,0.1,A,36.72179,-118.69524,CA,,
2005,08-02-2000,800,,,0.1,A,36.62498,-118.3837,CA,,
2005,08-02-2000,1700,,,0.1,A,36.41905,-118.56828,CA,,
2005,08-02-2000,1750,1,2000,0.1,A,36.95986,-118.77715,CA,,
2005,08-04-2000,1400,35,1350,1,B,36.97327,-118.69827,CA,,
2005,08-04-2000,1400,11,1600,2,B,36.95603,-118.70155,CA,,
2005,08-04-2000,1400,14,1400,0.1,A,36.91034,-118.6196,CA,,
2005,08-04-2000,1400,17,1500,1,B,36.93945,-118.59759,CA,,
2005,08-04-2000,1400,17,1600,1,B,36.93194,-118.64435,CA,,
2005,08-05-2000,1412,25,1600,15,C,37.00885,-118.63085,CA,,
2005,08-12-2000,1400,4,1500,2.5,B,36.95503,-118.44655,CA,,
2005,08-25-2000,1443,15,1600,1,B,36.95305,-118.62057,CA,,
2005,10-15-2000,1645,0,1845,0.1,A,36.55092,-118.75349,CA,,
2005,10-16-2000,,0,,3,B,36.6327,-118.9057,CA,,
2005,10-18-2000,1010,2,1400,0.2,A,36.58879,-118.75374,CA,,
2005,06-03-2001,1100,,,2,B,36.34017,-118.68343,CA,,
2005,07-02-2001,1400,3,1500,0.1,A,36.94321,-118.77578,CA,,
2005,07-02-2001,1400,4,600,0.5,B,36.94491,-118.7711,CA,,
2005,07-02-2001,1600,,,0.2,A,36.98151,-118.70926,CA,,
2005,07-02-2001,1600,,,0.2,A,36.4365,-118.57942,CA,,
2005,07-02-2001,1600,,,0.2,A,36.79591,-118.61938,CA,,
2005,07-02-2001,1600,,,0.1,A,36.40839,-118.49421,CA,,
2005,07-02-2001,1600,,,0.1,A,36.93317,-118.68594,CA,,
2005,07-02-2001,1854,2,1500,0.2,A,36.50672,-118.64684,CA,,
2005,07-02-2001,1854,2,1000,0.1,A,36.50451,-118.65081,CA,,
2005,07-02-2001,1854,2,1300,0.1,A,36.49749,-118.64999,CA,,
2005,07-03-2001,1200,,,0.1,A,36.33828,-118.68339,CA,,
2005,07-03-2001,1553,,,0.1,A,36.5549,-118.34082,CA,,
2005,07-03-2001,1809,,,0.1,A,36.90152,-118.77919,CA,,
2005,07-05-2001,755,,,0.1,A,36.84985,-118.60942,CA,,
