FIRE_YEAR,Fire_Date,DISCOVERY_TIME,Days_to_extinguish_fire,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,FIPS_CODE,FIPS_NAME
2006,07-03-2006,,11,,300,D and above,35.97039999,-100.9243,TX,393,Roberts
2006,05-20-2006,,6,,300,D and above,36.03536,-101.8532,TX,195,Hansford
2006,07-13-2006,,5,,300,D and above,34.93888,-100.8888,TX,129,Donley
2006,05-25-2006,,15,,300,D and above,35.18789,-101.434,TX,65,Carson
2006,08-07-2006,,1,,300,D and above,34.02195,-101.1963,TX,153,Floyd
2006,06-21-2006,,17,,300,D and above,35.08098002,-101.142,TX,11,Armstrong
2006,05-25-2006,,14,,300,D and above,30.43781998,-104.1181,TX,377,Presidio
2006,06-21-2006,,4,,300,D and above,35.09325998,-101.1602,TX,11,Armstrong
2006,08-07-2006,,18,,300,D and above,32.02638,-102.8652,TX,3,Andrews
2006,10-04-2007,,18,,300,D and above,32.20642,-102.4528,TX,3,Andrews
2006,02-12-2008,,16,,300,D and above,26.51534,-98.47838,TX,427,Starr
2006,08-10-2008,,2,,300,D and above,32.99637,-100.3009,TX,433,Stonewall
2006,01-10-2008,,14,,300,D and above,33.94893,-98.65545,TX,485,Wichita
2006,06-10-2008,,10,,300,D and above,37.179,-80.19683,VA,121,Montgomery
2006,07-15-2000,,11,,300,D and above,43.75861,-100.13073,SD,,
2006,09-05-2000,,20,,300,D and above,44.71644,-103.81599,SD,,
2006,09-02-2000,,4,,300,D and above,43.1659,-102.1659,SD,,
2007,07-29-2000,,11,,300,D and above,32.0664,-85.4039,AL,,
2007,04-27-2001,,2,,300,D and above,36.645,-82.8633,VA,,
2007,03-14-1992,,13,,300,D and above,27.06,-82.3,FL,115,Sarasota
2007,07-28-1992,,10,,300,D and above,29.14,-81.05,FL,127,Volusia
2007,06-08-1993,,2,,300,D and above,26.98,-81.74,FL,15,Charlotte
2007,06-15-1998,,3,,300,D and above,29.63,-81.42,FL,109,St. Johns
2007,06-19-1998,,16,,300,D and above,28.21,-82.1,FL,105,Polk
2007,07-01-1998,,3,,300,D and above,26.82,-81.93,FL,15,Charlotte
2007,07-08-1998,,11,,300,D and above,25.96,-80.45,FL,11,Broward
2007,05-08-1999,,8,,300,D and above,27.69,-80.82,FL,61,Indian River
2008,05-19-1999,,5,,300,D and above,27.03,-82.33,FL,115,Sarasota
2008,08-02-1999,,17,,300,D and above,30.4,-81.86,FL,31,Duval
2008,06-14-2001,,10,,300,D and above,25.835,-80.6372,FL,86,Miami-Dade
2008,08-16-2000,,13,,300,D and above,26.0369,-80.5939,FL,11,Broward
2008,06-03-2000,,16,,300,D and above,26.3,-81.71,FL,21,Collier
2008,06-03-2000,,17,,300,D and above,26.92,-81.49,FL,43,Glades
2008,06-04-2000,,16,,300,D and above,26.88,-81.52,FL,43,Glades
2008,06-17-2001,,11,,300,D and above,28.0919,-80.9367,FL,97,Osceola
2008,04-03-2002,,5,,300,D and above,28.5842,-82.5911,FL,53,Hernando
2008,06-27-1997,1830,9,,300,D and above,30.24331,-88.73918,MS,,
2008,08-12-1992,,18,,300,D and above,37.70305555,-120.5811111,CA,,
2008,08-12-1996,,1,,300,D and above,37.99888888,-120.4588889,CA,,
2008,08-12-1996,,17,,300,D and above,37.79,-120.545,CA,,
2008,09-09-1999,,20,,300,D and above,38.715,-122.1988889,CA,,
2008,06-27-2006,,17,,300,D and above,41.17694444,-120.6569444,CA,,
2008,06-23-1992,,18,,300,D and above,39.86388888,-122.2980556,CA,,
2008,07-31-1996,,12,,300,D and above,34.225,-116.605,CA,,
2009,09-20-2010,,16,,300,D and above,42.57166672,-100.8749237,NE,,
2009,09-14-2010,,10,,300,D and above,34.599444,-105.180556,NM,19,Guadalupe
2009,07-02-2010,1730,16,1600,301,D and above,36.0919444,-106.688889,NM,39,Rio Arriba
2007,06-29-1998,,12,,301,D and above,26.1,-81.65,FL,21,Collier
2009,07-10-2010,2057,7,1450,302,D and above,66.9681,-159.9606,AK,,
2006,08-28-1994,,17,,303,D and above,45.451,-117.46095,OR,63,Wallowa
2006,07-01-2006,,6,,303,D and above,30.74754998,-100.5792,TX,413,Schleicher
2008,05-15-2000,,2,,303,D and above,27.47,-81.03,FL,93,Okeechobee
2005,08-28-2007,1400,19,1800,304,D and above,37.87323,-119.73552,CA,,
2005,08-02-2009,2020,1,1800,304,D and above,48.8783,-121.4011,WA,,
2009,06-30-2010,1213,10,2000,305,D and above,39.7683,-114.1486,NV,33,White Pine
2008,08-22-2004,1730,16,,305,D and above,43.958611,-104.274722,WY,45,Weston
2008,06-13-2009,1510,8,1904,307,D and above,33.489722,-103.468889,NM,25,Lea
2005,07-10-2007,2130,6,1500,307,D and above,65.4981,-156.5664,AK,,
2008,07-14-2000,,12,,307,D and above,28.77,-80.99,FL,127,Volusia
2010,03-13-2010,1100,4,,308.1,D and above,30.51362,-92.98967,LA,,
2006,09-03-1995,,2,,309,D and above,44.48899,-119.42219,OR,23,Grant
2009,07-12-2010,,13,,309,D and above,47.1083,-111.833,MT,49,Lewis and Clark
2005,08-14-2005,1145,13,800,310,D and above,29.57388889,-94.49222222,TX,,
2005,05-13-2000,1300,11,2200,310,D and above,36.37734,-81.1459,NC,,
2010,06-15-1994,,10,,310,D and above,60.900001,-158.050003,AK,,
2008,08-05-2003,800,18,1200,310,D and above,46.94942,-121.71779,WA,,
2005,06-29-2005,,17,,310,D and above,61.26667,-154.6,AK,,
2006,07-29-2006,,14,,310,D and above,45.8136,-109.0182,MT,95,Stillwater
2006,08-12-2006,,13,,310,D and above,33.0063,-98.17500999,TX,237,Jack
2007,08-18-2004,,5,,310,D and above,48.576,-119.0322,WA,47,Okanogan
2007,07-26-2002,,13,,310,D and above,37.4033,-77.0083,VA,,
2007,06-18-1997,,20,,310,D and above,27.35,-81.34,FL,55,Highlands
2008,06-10-2001,,14,,311,D and above,28.2092,-82.5925,FL,101,Pasco
2009,06-27-2006,1125,6,2100,312,D and above,32.156244,-88.152919,AL,23,Choctaw
2009,08-08-2010,1331,7,1300,314,D and above,41.8956,-118.2417,NV,13,Humboldt
2008,08-17-2009,1344,3,1200,314,D and above,36.345556,-113.163611,AZ,15,Mohave
2005,07-17-1995,1330,6,800,315,D and above,28.8,-95.6,TX,,
2009,06-17-2006,1245,3,1800,315,D and above,30.683566,-87.437571,AL,3,Baldwin
2010,06-14-1994,,9,,315,D and above,62.7,-157.699996,AK,,
2009,08-26-2010,1949,13,1800,315,D and above,46.2472222,-114.250278,MT,81,Ravalli
2005,07-28-2003,1400,9,800,316.7,D and above,29.741,-94.1153,TX,,
2006,04-25-2006,,14,,317,D and above,31.39070928,-81.82807319,GA,305,Wayne
2006,07-23-2006,,11,,317,D and above,46.3545,-108.5802,MT,65,Musselshell
2005,08-28-1992,1406,17,600,317.7,D and above,41.93333333,-119.4,NV,,
2008,08-08-2003,1545,5,2115,318.5,D and above,43.15027778,-103.9083333,SD,47,Fall River
2005,03-08-1999,824,8,1030,320,D and above,42.86666667,-100.2333333,NE,,
2005,08-02-2005,900,17,1900,320,D and above,36.54694444,-114.9727778,NV,,
2006,06-27-1993,1325,17,2200,320,D and above,31.46989685,-109.5609043,AZ,3,Cochise
2008,05-05-2008,1200,18,2100,320,D and above,33.986111,-103.78,NM,41,Roosevelt
2005,06-21-2003,1400,2,1700,320,D and above,29.98651,-93.73666667,LA,,
2005,06-27-1992,2230,19,1315,320,D and above,45.86666667,-119.1166667,OR,,
2009,08-05-2010,1400,8,1100,320,D and above,29.83861111,-93.61638889,LA,,
2009,09-13-2010,2252,4,1349,320,D and above,43.666303,-118.4449,OR,25,Harney
2005,05-13-2007,1515,9,1300,320,D and above,28.55333333,-80.917,FL,,
2005,07-28-1993,1415,13,,320,D and above,29.85,-93.6833333,LA,,
2005,08-07-1994,1810,14,,320,D and above,26.38333333,-80.26666667,FL,,
2005,08-12-2006,,5,,320,D and above,27.35277998,-81.33694002,FL,55,Highlands
2005,06-26-2007,,18,,320,D and above,26.30444001,-81.70304998,FL,21,Collier
2006,07-25-2000,,17,,320,D and above,34.28167002,-105.1633,NM,27,Lincoln
2006,09-18-2000,,20,,320,D and above,34.25332999,-104.8833,NM,11,De Baca
2006,07-28-2002,,19,,320,D and above,33.86972,-104.8697,NM,41,Roosevelt
2006,07-09-2006,,17,,320,D and above,34.88389,-103.5681,NM,37,Quay
2006,08-07-2006,,18,,320,D and above,34.03712998,-101.3909,TX,153,Floyd
2006,07-11-1994,,20,,320,D and above,37.2286,-102.75148,CO,,
2006,07-01-1994,,3,,320,D and above,37.09754,-102.58847,CO,,
2007,06-14-1994,,3,,320,D and above,26.75,-82.03,FL,71,Lee
2007,07-05-1998,,7,,320,D and above,26.1169,-81.4661,FL,21,Collier
2007,07-07-1998,,7,,320,D and above,26.94,-81.64,FL,15,Charlotte
2009,08-02-2000,2030,5,,320,D and above,31.7878,-111.5358,AZ,,
2006,05-30-2002,,5,,321,D and above,30.17667001,-103.4931,TX,43,Brewster
2007,05-15-2001,,14,,321,D and above,32.3833,-81.1167,SC,,
2005,07-18-2006,,4,,321.5,D and above,63.58333,-142.7667,AK,,
2005,06-15-2009,815,4,1700,322,D and above,26.23,-81.1747,FL,,
2009,07-15-2010,1255,16,630,322,D and above,40.1869,-108.2195,CO,103,Rio Blanco
2005,05-14-2007,,13,,322,D and above,30.18194001,-85.44945002,FL,5,Bay
2006,08-05-2008,,10,,323,D and above,33.1646,-98.09,TX,237,Jack
2006,05-18-2006,,6,,323.60001,D and above,37.71767001,-79.70617,VA,23,Botetourt
2005,08-09-2006,,1,,324,D and above,30.58777997,-81.98583002,FL,89,Nassau
2005,06-07-2001,1430,20,2330,325,D and above,28.6125,-80.6958333,FL,,
2010,06-10-1994,,10,,325,D and above,63.916667,-155.316665,AK,,
2005,07-20-2005,,10,,325,D and above,32.78274072,-110.5280452,AZ,,
2005,05-05-2007,,13,,325,D and above,28.20361001,-81.73333,FL,105,Polk
2006,05-24-2003,,19,,325,D and above,36.15861,-105.3353,NM,33,Mora
2006,05-21-2006,,20,,325,D and above,36.91667,-104.5597,NM,7,Colfax
2006,04-22-2006,,9,,325,D and above,35.5695,-103.0458,NM,21,Harding
2006,06-04-2006,,12,,325,D and above,34.68435999,-101.7155,TX,437,Swisher
2006,06-29-1994,,16,,325,D and above,37.43436,-102.70348,CO,,
2007,06-28-2006,,11,,325,D and above,33.0381,-88.6269,MS,,
2007,06-02-1992,,12,,325,D and above,26.85,-82.03,FL,15,Charlotte
2008,05-15-2000,,6,,325,D and above,27.26,-81.56,FL,55,Highlands
2008,08-26-1999,,12,,325,D and above,36.78611111,-119.3661111,CA,,
2005,07-16-1994,1530,6,1630,325.1,D and above,41.8832,-119.4207,NV,,
2005,05-14-2007,1745,16,1800,326,D and above,25.6614,-80.5428,FL,,
2009,07-28-2010,1822,6,1458,326,D and above,44.8475,-121.28722,OR,,
2006,06-10-2008,,5,,326.6,D and above,63.66666667,-141.9666667,AK,,
2008,06-21-2008,,20,,327,D and above,39.68805555,-123.2911111,CA,,
2005,06-04-1996,930,3,1630,328,D and above,28.233,-96.9167,TX,,
2005,07-09-2007,1845,4,1700,328,D and above,30.13333333,-84.23333333,FL,,
2005,07-15-2004,,17,,328.79999,D and above,63.25000002,-156.3333,AK,,
2009,07-01-2010,1711,11,1515,332,D and above,67.2408,-161.6027,AK,,
2005,08-12-2004,1600,6,,332,D and above,36.46858,-118.3927,CA,,
2006,06-16-2006,,13,,333,D and above,31.38132999,-101.1682,TX,383,Reagan
2007,07-07-2007,,3,,334,D and above,44.22639,-120.01028,OR,13,Crook
2005,07-31-2008,,12,,335,D and above,25.89583,-80.50833,FL,25,Dade
2005,06-30-2004,,1,,335,D and above,27.02389,-81.28944001,FL,43,Glades
2005,06-02-2006,,10,,335,D and above,29.81028001,-81.86582999,FL,19,Clay
2006,08-22-2000,,4,,335,D and above,30.93124999,-95.07708998,TX,373,Polk
2008,07-11-1993,,3,,335,D and above,34.4983,-77.735,NC,,
2005,06-15-2001,1755,4,1810,337,D and above,26.18601,-81.04986,FL,,
2005,07-20-2007,1453,13,,337,D and above,25.3894,-80.6286,FL,,
2010,05-29-2000,,4,,340,D and above,37.63333333,-103.6,CO,,
2009,07-09-2010,1504,18,1140,340,D and above,40.2444,-108.4147,CO,81,Moffat
2010,05-20-2002,1400,13,1700,340,D and above,37.206389,-108.256667,CO,67,La Plata
2006,09-08-2000,,8,,340,D and above,36.58960002,-104.1426,NM,7,Colfax
2006,08-12-2000,,16,,340,D and above,31.01874998,-93.67290998,TX,351,Newton
2008,07-23-1999,,16,,340,D and above,28.43,-82.03,FL,119,Sumter
2006,03-03-2007,,17,,342,D and above,35.20373999,-101.1069,TX,65,Carson
2005,07-25-2006,,9,,343,D and above,34.80609998,-92.6287,AR,119,Pulaski
2006,08-22-2006,,8,,343,D and above,47.8999,-114.8178,MT,29,Flathead
2006,06-18-2008,,5,,343,D and above,30.61767,-101.674,TX,443,Terrell
2009,08-23-2010,1300,2,1800,344,D and above,44.7444444,-121.825278,OR,47,Marion
2005,08-23-2006,1900,16,1700,345,D and above,37.8639,-119.7111,CA,,
2006,04-05-2002,,8,,345,D and above,36.66160001,-104.1786,NM,7,Colfax
2005,10-27-2005,1122,20,,346,D and above,36.36575,-118.3959,CA,,
2006,03-11-2007,,8,,349,D and above,33.082,-104.3331,NM,5,Chaves
2005,08-20-2000,1255,2,1630,350,D and above,41.71666667,-102.2166667,NE,,
2009,06-11-2007,1214,5,2000,350,D and above,31.091461,-87.810736,AL,3,Baldwin
2009,08-19-2010,1200,8,1445,350,D and above,29.70972222,-94.00888889,TX,,
2005,07-28-2005,1700,13,1800,350,D and above,36.3999,-117.2812,CA,,
2005,08-26-1996,1400,19,1900,350,D and above,41.817,-121.114,CA,,
2005,06-30-2006,1630,5,1300,350,D and above,28.31938,-96.4776,TX,,
2008,07-09-2001,1350,4,1800,350,D and above,33.60138889,-116.9166667,CA,,
2005,08-20-2009,2215,7,1600,350,D and above,46.39138889,-119.42,WA,,
2006,07-24-1994,1740,20,1630,350,D and above,31.86118036,-111.4939228,AZ,19,Pima
2008,07-28-2003,1306,19,600,350,D and above,47.66861111,-115.8019444,ID,79,Shoshone
2005,07-14-2007,1200,11,1300,350,D and above,48.4244,-120.8997,WA,,
2005,04-08-1995,1800,16,900,350,D and above,31.616,-111.5,AZ,,
2005,07-10-2000,1000,15,,350,D and above,29.8475,-93.6866667,LA,,
2005,07-13-2007,,10,,350,D and above,26.04,-80.57972,FL,11,Broward
2005,08-12-2003,,18,,350,D and above,25.44778001,-80.36778001,FL,25,Dade
2006,06-07-2000,,16,,350,D and above,36.51769999,-104.1246,NM,7,Colfax
2006,08-12-2005,,14,,350,D and above,34.4511,-103.939,NM,41,Roosevelt
2006,03-10-2007,,10,,350,D and above,33.7796,-103.4172,NM,41,Roosevelt
2006,08-13-2007,,16,,350,D and above,44.5969,-102.0096,SD,,
2006,08-12-2007,,12,,350,D and above,44.568,-103.096,SD,,
2006,07-01-2005,,12,,350,D and above,30.78333,-103.3075,TX,371,Pecos
2006,07-26-2006,,8,,350,D and above,30.51965,-104.2387,TX,243,Jeff Davis
2006,07-27-2006,,9,,350,D and above,33.99662997,-101.764,TX,189,Hale
2006,05-02-2006,,17,,350,D and above,35.14855002,-101.1349,TX,11,Armstrong
2006,06-15-2008,,8,,350,D and above,34.91527,-101.2549,TX,11,Armstrong
2006,07-09-2008,,19,,350,D and above,30.92,-95.07306,TX,373,Polk
2006,04-30-2007,,16,,350,D and above,38.3025,-78.72833,VA,165,Rockingham
2006,05-05-2005,,6,,350,D and above,36.82167002,-79.70499998,VA,67,Franklin
2006,09-18-2000,,18,,350,D and above,43.28822,-99.59788,SD,,
2006,09-17-2000,,10,,350,D and above,45.6826,-103.39071,SD,,
2006,09-15-2002,,1,,350,D and above,45.86707,-103.64989,SD,,
2007,03-25-1994,,14,,350,D and above,27.44,-81.38,FL,55,Highlands
2007,05-21-1994,,1,,350,D and above,26.8,-80.41,FL,99,Palm Beach
2007,05-03-1997,,11,,350,D and above,28.36,-81.05,FL,95,Orange
2007,06-21-1997,,8,,350,D and above,26.85,-82.17,FL,15,Charlotte
2007,09-25-1997,,4,,350,D and above,28.42,-80.87,FL,9,Brevard
2007,06-24-1998,,1,,350,D and above,28.24,-82.56,FL,101,Pasco
2008,06-17-2001,,17,,350,D and above,26.1389,-80.5311,FL,11,Broward
2008,04-19-2002,,10,,350,D and above,27.5181,-82.1792,FL,81,Manatee
2008,06-20-2000,,19,,350,D and above,28.38,-81.96,FL,119,Sumter
2008,05-27-2001,,20,,350,D and above,28.1792,-82.1139,FL,101,Pasco
2009,05-31-2010,,4,,350,D and above,34.06525,-103.37825,NM,41,Roosevelt
2010,10-14-2001,,18,,350,D and above,37.6,-108.4166667,CO,,
2006,09-07-2001,,9,,351,D and above,36.9528,-104.7818,NM,7,Colfax
2009,08-12-2010,1420,3,1200,352.3,D and above,34.4236111,-94.1838889,AR,113,Polk
2009,06-11-2010,1630,14,1729,353.9,D and above,65.4258,-154.3856,AK,,
2005,05-11-2004,1715,13,600,354,D and above,45.2617,-96.42636,MN,,
2009,06-07-2010,1300,18,1826,355,D and above,65.1589,-143.0256,AK,,
2005,06-30-1998,1750,1,830,355,D and above,29.1,-81.4294444,FL,,
2009,06-04-2010,1845,12,1613,355,D and above,67.5292,-145.4144,AK,,
2009,07-11-2010,1239,18,800,355,D and above,34.3875,-111.118333,AZ,5,Coconino
2006,03-11-2005,,9,,356,D and above,30.73716159,-93.05162931,LA,11,Beauregard
2008,07-24-1999,,14,,356,D and above,27.84,-82.01,FL,105,Polk
2007,06-29-1998,,4,,358,D and above,30.39,-81.84,FL,31,Duval
2010,03-30-2010,1145,10,,358,D and above,30.42722,-89.84049,LA,,
2009,08-12-2010,915,20,1830,358.8,D and above,47.668056,-108.528056,MT,,
2009,06-29-2010,1946,11,1300,359,D and above,43.10417,-115.84821,ID,39,Elmore
2005,05-10-2001,1430,3,2030,360,D and above,35.5,-105.167,NM,,
2009,07-12-2010,1345,2,1800,360,D and above,34.9638889,-119.842222,CA,83,Santa Barbara
2005,08-23-2004,,9,,360,D and above,64.33333999,-145.2333,AK,,
2006,05-08-2004,,10,,360,D and above,45.2217,-106.4592,MT,87,Rosebud
2006,07-28-2006,,10,,360,D and above,45.63929997,-101.1109,SD,,
2010,06-20-1999,,10,,360,D and above,37.05,-110.8333333,AZ,,
2010,04-18-2002,,7,,360,D and above,43.471301,-88.61847,WI,27,Dodge
2009,07-16-2010,1600,12,1000,361,D and above,34.3919444,-110.733611,AZ,17,Navajo
2005,05-15-2009,,4,,362,D and above,27.83139,-81.13722,FL,97,Osceola
2009,07-19-2010,1356,3,1045,363,D and above,35.5219444,-111.575278,AZ,5,Coconino
2009,04-17-2010,1435,16,1200,363,D and above,35.745,-82.39,NC,21,Buncombe
2009,06-09-2010,1926,17,1738,364,D and above,65.4783,-151.0883,AK,,
2009,06-27-2010,1300,6,1704,364,D and above,65.7067,-152.1697,AK,,
2007,02-13-1999,,6,,364,D and above,27.96,-80.76,FL,9,Brevard
2005,07-07-2002,500,15,1800,365,D and above,41.73583333,-119.0586111,NV,,
2005,05-12-2009,,18,,365,D and above,28.49444,-80.99611,FL,95,Orange
2006,07-07-2008,,12,,365.3,D and above,63.55,-154.6166667,AK,,
2009,08-28-2010,1827,19,700,366,D and above,44.4938889,-115.543889,ID,85,Valley
2005,12-05-1998,1000,8,,368,D and above,33.4932,-80.3605,SC,,
2008,05-20-2002,1001,8,,369,D and above,29.4,-82.033333,FL,83,Marion
2008,09-01-2005,2300,15,2345,370,D and above,26.39972222,-97.22194444,TX,,
2007,04-29-2000,,9,,370,D and above,30.5828,-87.4383,AL,,
2008,07-16-2007,1600,4,,370,D and above,36.1428,-113.4089,AZ,,
2007,07-13-2007,,11,,371,D and above,45.93194,-118.19361,OR,59,Umatilla
2005,07-28-2003,1300,19,1000,371,D and above,29.583,-94.4583,TX,,
2008,05-31-2010,,10,611,371,D and above,60.9913902,-158.3505554,AK,,
2009,08-26-2010,1649,14,700,372,D and above,44.2869444,-115.507222,ID,85,Valley
2006,07-31-2003,,19,,372,D and above,47.34589997,-112.1365,MT,49,Lewis and Clark
2008,06-21-2008,,1,,373,D and above,39.135,-123.4438889,CA,,
2009,06-19-2010,930,5,1552,375,D and above,39.6003,-107.9417,CO,45,Garfield
2005,04-13-1994,1400,4,,375,D and above,29.58333333,-94.5,TX,,
2005,07-23-2005,,2,,375,D and above,34.81719035,-113.2843494,AZ,,
2005,06-03-2008,,19,,375,D and above,29.30889,-82.64639,FL,75,Levy
2006,02-05-2008,,6,,375,D and above,30.66567,-100.2595,TX,435,Sutton
2008,08-15-1999,,3,,375,D and above,27.74,-81.87,FL,105,Polk
2008,05-12-2001,,16,,376,D and above,30.5008,-81.9439,FL,89,Nassau
2005,06-07-2008,,10,,377,D and above,30.20945,-83.34222,FL,67,Lafayette
2009,06-28-2007,2103,2,2103,380,D and above,32.0814,-109.9811,AZ,,
2006,11-15-2005,,9,,380,D and above,31.71768342,-92.65912234,LA,127,Winn
2006,07-24-2006,,17,,380,D and above,30.05382999,-99.50507,TX,265,Kerr
2006,05-08-2006,,8,,380,D and above,37.00467001,-79.56734001,VA,143,Pittsylvania
2009,06-29-2010,1917,13,1600,382.5,D and above,42.767294,-117.627184,OR,45,Malheur
2005,06-21-2001,1200,1,1200,384,D and above,26.6166667,-80.3833333,FL,,
2005,07-19-2007,1430,17,700,384,D and above,26.5806,-80.32002,FL,,
2009,08-06-2010,1214,10,800,385,D and above,47.6225,-123.3078,WA,,
2008,07-05-2007,2100,20,,385,D and above,31.44083333,-111.2875,AZ,23,Santa Cruz
2005,08-02-1993,1700,2,,386,D and above,29.65,-85.1144444,FL,,
2005,08-21-2005,1500,19,1500,387.6,D and above,42.55166667,-119.6108333,OR,,
2005,05-14-2007,,8,,388,D and above,27.65610998,-80.95111,FL,97,Osceola
2008,06-21-2008,,16,,388,D and above,40.40194444,-122.1430556,CA,,
2010,04-18-2002,,15,,388,D and above,41.586317,-74.494453,NY,105,Sullivan
2008,07-02-2001,1200,12,1800,388.3,D and above,43.13654,-116.07307,ID,1,Ada
2008,09-03-2003,,13,,390,D and above,39.24,-122.3119444,CA,,
2005,07-20-2005,1215,15,1730,391,D and above,29.925,-93.4436,LA,,
2009,07-27-2010,1632,9,1600,391,D and above,45.136794,-120.44299,OR,,
2008,06-21-2008,,3,,391,D and above,39.69388888,-123.3419444,CA,,
2010,05-26-2000,,13,,395,D and above,37.06666666,-104.8666667,CO,,
2007,03-25-2000,,1,,395.5,D and above,37.2461,-83.4178,KY,,
2005,07-22-2007,1830,14,2359,397,D and above,25.5517,-80.8756,FL,,
2009,07-20-2010,1225,8,1130,397,D and above,38.0903,-113.1686,UT,21,Iron
2005,07-21-1997,1530,19,,400,D and above,46.899722,-119.25,WA,,
2005,07-13-2002,200,15,1300,400,D and above,46.36666667,-119.6,WA,,
2006,08-01-1994,,17,,400,D and above,45.59505,-117.79808,OR,61,Union
2008,07-09-2005,1315,3,1900,400,D and above,33.68055556,-107.7305556,NM,3,Catron
2009,03-26-2003,1700,9,1700,400,D and above,36.04491667,-94.79791667,OK,1,Adair
2009,07-25-2003,1840,10,1840,400,D and above,41.96396255,-103.9243011,NE,,
2009,06-17-2009,1300,8,1300,400,D and above,35.5635,-103.4413,NM,21,Harding
2009,06-01-2009,1455,12,1455,400,D and above,34.44949,-104.3884,NM,11,De Baca
2005,07-20-1994,1730,6,2000,400,D and above,43.33333333,-119.4166667,OR,,
2005,05-06-2007,1900,13,1830,400,D and above,47.173,-95.877,MN,,
2006,06-29-1994,1600,17,1300,400,D and above,31.70640703,-110.6654403,AZ,23,Santa Cruz
2008,08-01-1996,1700,16,1800,400,D and above,47.336,-114.4723,MT,,
2008,08-23-2003,1,3,1800,400,D and above,46.95,-101.05,ND,59,Morton
2010,08-19-2000,,10,,400,D and above,41.7,-105.1833333,WY,,
2010,07-27-2000,,4,,400,D and above,44.26666666,-106.35,WY,,
2010,07-27-2000,,2,,400,D and above,43,-106.8666667,WY,,
2005,06-26-2003,1200,7,930,400,D and above,29.944,-93.522,LA,,
2005,08-21-2009,1400,2,1200,400,D and above,29.08222222,-95.28,TX,,
2009,06-23-2010,1705,5,1000,400,D and above,65.8269,-162.3914,AK,,
2005,07-24-2009,1400,9,1600,400,D and above,26.15944444,-81.45722222,FL,,
2005,07-29-1997,,11,,400,D and above,62.12693,-156.0524,AK,,
2005,08-05-2005,,10,,400,D and above,34.6053796,-112.8905005,AZ,,
2005,04-12-2007,,18,,400,D and above,30.48083001,-87.42026997,FL,33,Escambia
2005,06-12-2007,,6,,400,D and above,27.56361002,-81.12805998,FL,93,Okeechobee
2005,07-21-2007,,9,,400,D and above,27.79417,-82.0175,FL,105,Polk
2005,06-11-2003,,20,,400,D and above,26.24361,-80.56638998,FL,25,Dade
2005,07-01-2008,,7,,400,D and above,26.30778,-80.60972,FL,11,Broward
2005,08-30-2004,,20,,400,D and above,27.70555998,-82.02083998,FL,105,Polk
2005,08-31-2004,,3,,400,D and above,27.32499997,-81.18388997,FL,55,Highlands
2005,06-28-2004,,10,,400,D and above,26.44500001,-81.37695,FL,21,Collier
2005,06-16-2004,,17,,400,D and above,26.19721997,-80.80417002,FL,11,Broward
2005,06-22-2004,,13,,400,D and above,26.29888998,-80.35333001,FL,11,Broward
2005,07-04-2004,,9,,400,D and above,25.96445001,-80.44778002,FL,11,Broward
2005,05-12-2009,,11,,400,D and above,27.13667,-80.3825,FL,85,Martin
2005,07-17-2009,,13,,400,D and above,27.7025,-81.96555,FL,105,Polk
2005,07-29-2005,,14,,400,D and above,26.99443998,-80.17360999,FL,85,Martin
2005,06-25-2006,,7,,400,D and above,29.79443999,-85.11305,FL,45,Gulf
2005,04-05-2006,,9,,400,D and above,27.78193999,-81.76361002,FL,105,Polk
2006,08-09-2003,,15,,400,D and above,46.6355,-113.5263,MT,39,Granite
2006,08-04-2000,,15,,400,D and above,36.64719999,-104.6103,NM,7,Colfax
2006,09-05-2000,,16,,400,D and above,36.5752,-104.9701,NM,7,Colfax
2006,08-05-2000,,17,,400,D and above,35.01980002,-104.2932,NM,19,Guadalupe
2006,04-06-2002,,3,,400,D and above,36.40260002,-104.7363,NM,7,Colfax
2006,06-17-2006,,7,,400,D and above,36.66972,-104.8419,NM,7,Colfax
2006,06-03-2006,,11,,400,D and above,35.14367,-104.5268,NM,19,Guadalupe
2006,06-24-2006,,5,,400,D and above,34.1984,-103.2082,NM,41,Roosevelt
2006,09-06-2007,,20,,400,D and above,32.63139,-103.445,NM,25,Lea
2006,08-12-2006,,3,,400,D and above,44.43769997,-100.8227,SD,,
2006,08-22-2006,,6,,400,D and above,44.4421,-103.339,SD,,
2006,07-18-2005,,11,,400,D and above,44.36529001,-102.5513,SD,,
2006,07-18-2005,,6,,400,D and above,44.36529001,-102.5714,SD,,
2006,07-23-2005,,18,,400,D and above,44.46686,-102.4909,SD,,
2006,07-16-2006,,4,,400,D and above,44.74699999,-99.8267,SD,,
2006,07-18-2006,,8,,400,D and above,45.42229999,-102.5696,SD,,
2006,07-12-2006,,10,,400,D and above,44.40879997,-102.4724,SD,,
2006,07-16-2006,,10,,400,D and above,44.72620002,-97.82559997,SD,,
2006,07-13-2006,,2,,400,D and above,45.19080002,-103.3742,SD,,
2006,07-12-2006,,14,,400,D and above,45.08950001,-103.3946,SD,,
2006,08-12-2007,,12,,400,D and above,44.568,-102.0901,SD,,
2006,06-04-2001,,2,,400,D and above,30.75000001,-104.1167,TX,243,Jeff Davis
